timestamp,price,daily_change,moving_average_7,max_price,min_price,price_category
2024-07-20 04:09:45.771,66566.6291426702,,,False,False,Very High
2024-07-20 05:09:45.385,66642.59233018276,0.11411601952948658,,False,False,Very High
2024-07-20 06:07:55.479,66568.17448441216,-0.11166709332358637,,False,False,Very High
2024-07-20 07:02:39.169,66659.32423637372,0.1369269214118285,,False,False,Very High
2024-07-20 08:09:19.746,66534.62101397967,-0.18707543741645072,,False,False,Very High
2024-07-20 09:04:35.930,66548.11927255774,0.020287571150712225,,False,False,Very High
2024-07-20 10:09:31.855,66660.80847569843,0.16933491790978028,66597.18127941067,True,False,Very High
2024-07-20 11:04:43.894,66560.43534812235,-0.15057292263814803,66596.29645161812,False,False,Very High
2024-07-20 12:01:04.218,66509.77639051678,-0.07610971493893226,66577.32274595156,False,True,Very High
2024-07-20 13:07:39.527,66527.26100565071,0.026288789532635803,66571.47796327135,False,False,Very High
2024-07-20 14:09:35.273,66588.76510262096,0.09244946513735641,66561.39808702095,False,False,Very High
2024-07-20 15:09:43.806,66655.35074566986,0.09999531144071483,66578.64519154812,False,False,Very High
2024-07-20 16:09:40.472,66832.32565565783,0.26550743189881487,66619.24610341956,True,False,Very High
2024-07-20 17:01:29.318,66853.12817378907,0.031126431599015625,66646.72034600393,True,False,Very High
2024-07-20 18:04:53.185,67450.51323577235,0.8935783235607841,66773.87432995393,True,False,Very High
2024-07-20 19:09:02.921,67448.6858895166,-0.0027091658285405273,66908.00425838248,False,False,Very High
2024-07-20 20:08:03.931,67338.0822557102,-0.16398189578900046,67023.83586553384,False,False,Very High
2024-07-20 21:01:55.316,67379.16287937594,0.06100652452463162,67136.74983364169,False,False,Very High
2024-07-20 22:03:14.211,67124.6556080514,-0.37772400316129495,67203.79338541048,False,False,Very High
2024-07-20 23:10:16.843,67134.53160659164,0.014712922473547607,67246.96566411531,False,False,Very High
2024-07-21 00:10:23.454,67104.22118882959,-0.045148773718528545,67282.8360948354,False,True,Very High
2024-07-21 01:03:12.519,67056.21625885785,-0.07153786918508986,67226.50795527617,False,True,Very High
2024-07-21 02:04:19.414,67291.21529491036,0.3504507846749716,67204.01215604671,False,False,Very High
2024-07-21 03:01:07.524,67331.53643498228,0.05992036240571874,67203.07703879986,False,False,Very High
2024-07-21 04:03:24.523,67202.73761655409,-0.19129047879749006,67177.87342982531,False,False,Very High
2024-07-21 05:03:04.194,67053.89070690276,-0.2214893543483587,67167.76415823265,False,True,Very High
2024-07-21 06:07:53.838,67090.70761465676,0.054906445197833165,67161.50358795623,False,False,Very High
2024-07-21 07:03:39.233,66718.61623587705,-0.5546094116592903,67106.41716610588,False,True,Very High
2024-07-21 08:00:51.192,66756.57142290594,0.05688845058582359,67063.6107609699,False,False,Very High
2024-07-21 09:00:52.513,66822.40282024264,0.0986141078451519,66996.63755030309,False,False,Very High
2024-07-21 10:01:52.848,66985.74445047512,0.2444414198511824,66947.23869537348,False,False,Very High
2024-07-21 11:01:18.817,66886.69605388425,-0.1478648888706413,66902.08990070636,False,False,Very High
2024-07-21 12:02:55.153,66883.90222199584,-0.004176962016722019,66877.80583143394,False,False,Very High
2024-07-21 13:10:52.531,66996.57279289034,0.16845693380826976,66864.35799975302,True,False,Very High
2024-07-21 14:09:16.594,66839.245024825,-0.23482957636011825,66881.59068388844,False,False,Very High
2024-07-21 15:03:17.822,67292.99518997723,0.6788678791684433,66958.22265061292,True,False,Very High
2024-07-21 16:04:43.631,67212.4979759114,-0.11962198121597822,67013.95052999417,False,False,Very High
2024-07-21 17:06:29.859,67517.0750399032,0.45315539990933296,67089.85489991246,True,False,Very High
2024-07-21 18:08:41.999,66656.74254454274,-1.274244322420659,67057.00439857796,False,True,Very High
2024-07-21 19:10:46.474,66804.10902865918,0.2210826369409835,67045.60537095844,False,False,Very High
2024-07-21 20:10:52.689,67295.51327779717,0.7355898555988283,67088.31115451656,False,False,Very High
2024-07-21 21:03:51.855,67719.15538596455,0.6295250419126264,67214.01263467935,True,False,Very High
2024-07-21 22:06:51.954,68175.02451860612,0.6731760460439107,67340.01682448348,True,False,Very High
2024-07-21 23:04:47.060,68011.0273007143,-0.24055322172574778,67454.09244231247,False,False,Very High
2024-07-22 00:02:37.090,68167.78452534138,0.23048795298146185,67547.0509402322,False,False,Very High
2024-07-22 01:03:02.487,68080.21310452391,-0.12846452532856434,67750.40387737237,False,False,Very High
2024-07-22 02:08:16.435,67851.81640902247,-0.33548175760080845,67900.07636028141,False,False,Very High
2024-07-22 03:09:04.463,68023.17556490241,0.2525491061977636,68004.02811558217,False,False,Very High
2024-07-22 04:02:00.371,67895.44798763118,-0.18777067699429217,68029.21277296312,False,False,Very High
2024-07-22 05:14:17.617,67820.19042115669,-0.11084331675402792,67978.5221876132,False,True,Very High
2024-07-22 06:02:33.617,67638.94662805958,-0.26724164584558396,67925.36780580538,False,True,Very High
2024-07-22 07:01:35.508,67414.73512180289,-0.3314828474334619,67817.78931958559,False,True,Very High
